RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
4370,21203,2016,Residential,Seattle,WA,98133,2007,95353,Multifamily Housing,29.20000076,29.89999962,91.5,93.90000153,1791865.75,1837475.875,0.0,1791866.0,0.0
4371,21207,2016,Residential,Seattle,WA,98133,1976,30940,Multifamily Housing,22.10000038,22.10000038,69.30000305,69.30000305,682632.3125,682632.3125,0.0,682632.0,0.0
4372,21208,2016,NonResidential,Seattle,WA,98133,1964,92080,Other,56.0,58.29999924,130.8999939,133.3000031,5155090.5,5368434.5,0.0,3179345.0,1975745.0
4373,21210,2016,Residential,Seattle,WA,98133,2007,186870,Multifamily Housing,46.5,48.40000153,95.19999695,99.30000305,7539963.5,7849797.0,0.0,3594445.0,3945518.0
4374,21212,2016,NonResidential,Seattle,WA,98133,1961,20236,Other - Recreation,97.09999847,103.1999969,224.6000061,236.1999969,1965182.25,2089365.125,0.0,1187424.0,777758.0
4375,21213,2016,NonResidential,Seattle,WA,98133,1951,39815,Office,51.5,54.20000076,132.1999969,135.1000061,2050600.75,2158188.5,0.0,1488811.0,561790.0
4376,21215,2016,Residential,Seattle,WA,98133,1978,89068,Multifamily Housing,40.20000076,42.59999847,126.1999969,133.6999969,2980240.5,3155555.75,0.0,2980240.0,0.0
4377,21216,2016,Specialty,Seattle,WA,98133,1970,25557,Residential Care Facility,89.19999695,89.19999695,280.2000122,280.2000122,2280352.5,2280352.5,0.0,2280352.0,0.0
4378,21218,2016,Specialty,Seattle,WA,98133,1958,26994,Other - Services,114.0,123.0,187.8999939,197.3999939,3076813.25,3320817.0,0.0,881662.0,2195151.0
4379,21219,2016,NonResidential,Seattle,WA,98133,1972,48112,Non-Refrigerated Warehouse,30.89999962,30.39999962,97.0,95.5,1485945.875,1463960.0,0.0,1485946.0,0.0
4380,21221,2016,NonResidential,Seattle,WA,98133,2009,20909,Other - Public Services,63.40000153,68.09999847,141.0,145.8999939,1208029.25,1296995.0,0.0,678411.0,529618.0
4381,21226,2016,NonResidential,Seattle,WA,98133,2001,42793,Office,67.40000153,71.19999695,211.8000031,223.6000061,1772188.5,1871245.75,0.0,1772188.0,0.0
4382,21229,2016,Residential,Seattle,WA,98133,1964,240192,Multifamily Housing,79.90000153,84.09999847,134.3000031,139.3000031,13171370.0,13863655.0,0.0,3981142.0,9190227.0
4383,21231,2016,Residential,Seattle,WA,98133,1989,52122,Multifamily Housing,24.20000076,25.20000076,75.90000153,79.30000305,1451145.875,1514658.75,0.0,1451146.0,0.0
4384,21233,2016,NonResidential,Seattle,WA,98133,2007,45000,Other - Recreation,131.3999939,135.6999969,276.10000610000003,280.5,5912066.0,6104259.5,0.0,2973668.0,2938397.0
4385,21234,2016,Residential,Seattle,WA,98133,1983,59301,Multifamily Housing,31.5,32.90000153,98.80000305,103.4000015,1866802.375,1952345.5,0.0,1866802.0,0.0
4386,21236,2016,NonResidential,Seattle,WA,98133,1998,26115,Retail Store,64.69999695,67.40000153,159.8000031,161.5,1689372.625,1760626.0,0.0,1148350.0,541023.0
4387,21238,2016,Residential,Seattle,WA,98133,2006,262316,Multifamily Housing,37.40000153,39.09999847,92.30000305,96.59999847,7996408.5,8377599.0,0.0,5434634.0,2561773.0
4388,21239,2016,NonResidential,Seattle,WA,98105,1949,26033,Worship Facility,38.20000076,44.70000076,63.79999924,72.30000305,1149140.25,1343672.875,0.0,340323.0,808817.0
4389,21240,2016,Residential,Seattle,WA,98105,1999,51326,Multifamily Housing,35.59999847,38.70000076,70.90000153,75.5,1827424.125,1988159.375,0.0,823574.0,1003850.0
4390,21243,2016,NonResidential,Seattle,WA,98109,2007,48660,K-12 School,38.0,42.79999924,74.69999695,80.40000153,1881516.125,2115259.0,0.0,822509.0,1059007.0
4391,21244,2016,NonResidential,Seattle,WA,98109,1970,46539,Senior Care Community,116.0,120.09999850000001,225.39999390000003,232.6999969,5400049.5,5589312.5,0.0,2306556.0,3093493.0
4392,21261,2016,Residential,Seattle,WA,98121,1910,35520,Multifamily Housing,43.09999847,45.70000076,64.90000153,68.19999695,1509775.0,1598280.625,0.0,328650.0,1181125.0
4393,21262,2016,NonResidential,Seattle,WA,98121,1909,29796,Residence Hall/Dormitory,75.0,77.5,138.0,140.6999969,2233262.0,2309752.75,0.0,845812.0,1387450.0
4394,21265,2016,NonResidential,Seattle,WA,98121,1920,26400,Retail Store,45.5,46.90000153,121.3000031,121.1999969,983595.875,1013921.625,0.0,761163.0,222433.0
4395,21266,2016,NonResidential,Seattle,WA,98121,1918,38148,Office,25.10000038,25.10000038,78.69999695,78.69999695,1262255.75,1262255.75,0.0,1262255.0,0.0
4396,21269,2016,Residential,Seattle,WA,98101,1909,40950,Multifamily Housing,53.0,57.09999847,166.3000031,179.3000031,1274555.0,1373995.5,0.0,1274555.0,0.0
4397,21270,2016,NonResidential,Seattle,WA,98109,1928,28800,Non-Refrigerated Warehouse,15.89999962,18.10000038,34.79999924,37.09999847,456953.0,521523.1875,0.0,249311.0,207642.0
4398,21278,2016,NonResidential,Seattle,WA,98119,1955,31945,Worship Facility,56.5,56.5,177.6000061,177.6000061,1806468.0,1806468.0,0.0,1806468.0,0.0
4399,21279,2016,Residential,Seattle,WA,98119,1992,33183,Multifamily Housing,26.20000076,27.70000076,82.40000153,87.0,591622.8125,624669.8125,0.0,591623.0,0.0
4400,21284,2016,Residential,Seattle,WA,98119,2001,80592,Multifamily Housing,32.79999924,33.79999924,102.0999985,105.5,1637794.75,1691635.25,0.0,1620983.0,16812.0
4401,21285,2016,Residential,Seattle,WA,98119,1994,228675,Multifamily Housing,32.20000076,33.90000153,82.0,86.19999695,5238940.5,5524926.0,0.0,3763285.0,1475655.0
4402,21287,2016,Residential,Seattle,WA,98119,2001,137324,Multifamily Housing,32.29999924,32.70000076,75.80000305,76.19999695,2960159.75,2994941.75,0.0,1838907.0,1121252.0
4403,21290,2016,NonResidential,Seattle,WA,98109,1985,85963,Office,84.69999695,84.69999695,265.8999939,265.8999939,4480961.0,4480961.0,0.0,4480960.0,0.0
4404,21291,2016,Residential,Seattle,WA,98109,2004,101192,Multifamily Housing,30.70000076,30.79999924,95.30000305,95.5,1819315.875,1829567.875,0.0,1793064.0,26252.0
4405,21295,2016,Residential,Seattle,WA,98109,1912,22200,Multifamily Housing,21.20000076,22.89999962,50.09999847,55.0,446877.6875,484262.9063,0.0,281486.0,165392.0
4406,21298,2016,Residential,Seattle,WA,98119,1999,65712,Multifamily Housing,32.20000076,33.70000076,87.19999695,90.30000305,1435730.0,1500361.25,0.0,1138176.0,297554.0
4407,21299,2016,Residential,Seattle,WA,98109,1908,25800,Multifamily Housing,33.0,34.29999924,72.19999695,76.30000305,850430.875,884586.625,0.0,463592.0,386839.0
4408,21300,2016,Residential,Seattle,WA,98109,1908,20712,Multifamily Housing,44.09999847,47.59999847,63.29999924,67.40000153,913502.125,985744.375,0.0,168186.0,745316.0
4409,21310,2016,NonResidential,Seattle,WA,98101,1900,34680,Retail Store,33.70000076,36.29999924,82.09999847,86.90000153,1169948.875,1259828.25,0.0,774990.0,394959.0
4410,21313,2016,NonResidential,Seattle,WA,98101,1968,75058,Worship Facility,74.40000153,82.69999695,107.5999985,116.3000031,5587347.0,6207115.5,0.0,1057107.0,4530240.0
4411,21314,2016,Residential,Seattle,WA,98101,1923,67560,Multifamily Housing,49.09999847,51.09999847,132.3999939,138.1000061,3318151.5,3450062.5,0.0,2612161.0,705990.0
4412,21317,2016,NonResidential,Seattle,WA,98101,1915,36504,Retail Store,129.6999969,132.6000061,390.1000061,393.1000061,2100982.75,2147472.5,0.0,1968493.0,132489.0
4413,21318,2016,NonResidential,Seattle,WA,98101,1907,35200,Office,85.19999695,85.19999695,267.5,267.5,2998208.25,2998208.25,0.0,2998208.0,0.0
4414,21319,2016,NonResidential,Seattle,WA,98101,1907,35840,Office,42.90000153,48.09999847,87.30000305,92.69999695,1538750.625,1724638.75,0.0,723240.0,815511.0
4415,21321,2016,NonResidential,Seattle,WA,98101,1941,25920,Bank Branch,57.40000153,58.40000153,180.1999969,183.3999939,1333432.125,1356947.75,0.0,1333432.0,0.0
4416,21322,2016,NonResidential,Seattle,WA,98101,1928,30525,Office,132.8000031,137.8000031,349.0,355.0,2883139.0,2991557.25,762032.8125,2121106.0,0.0
4417,21325,2016,Residential,Seattle,WA,98101,1910,42078,Multifamily Housing,35.70000076,37.70000076,81.5,87.0,1502069.875,1584596.5,0.0,887059.0,615011.0
4418,21326,2016,Residential,Seattle,WA,98101,1907,27250,Multifamily Housing,38.70000076,41.79999924,84.59999847,90.19999695,1160087.875,1252734.25,0.0,631711.0,528377.0
4419,21328,2016,NonResidential,Seattle,WA,98101,1964,49243,Other/Specialty Hospital,162.1000061,162.3999939,472.5,472.79998780000005,8476183.0,8491346.0,0.0,7560588.0,915594.0
4420,21329,2016,Residential,Seattle,WA,98101,1925,47154,Multifamily Housing,59.09999847,67.0,91.30000305,99.59999847,2228083.75,2525323.5,0.0,527063.0,1701021.0
4422,21331,2016,Residential,Seattle,WA,98101,1925,63681,Multifamily Housing,42.79999924,45.29999924,87.0,93.30000305,2380206.5,2523586.0,0.0,1122177.0,1258029.0
4423,21332,2016,Residential,Seattle,WA,98101,1925,57930,Multifamily Housing,38.40000153,41.29999924,91.19999695,99.5,1956439.375,2107226.25,0.0,1242124.0,714315.0
4424,21333,2016,Residential,Seattle,WA,98121,1991,62480,Multifamily Housing,32.20000076,33.79999924,101.1999969,106.1999969,2014500.375,2113912.75,0.0,2014500.0,0.0
4425,21335,2016,Residential,Seattle,WA,98101,1962,250883,Multifamily Housing,43.59999847,48.20000076,64.09999847,68.90000153,10939331.0,12092840.0,0.0,2195224.0,8744107.0
4426,21336,2016,NonResidential,Seattle,WA,98104,1912,20411,Social/Meeting Hall,98.69999695,105.09999850000001,183.0,189.6999969,2014475.875,2145049.5,0.0,774943.0,1239533.0
4427,21338,2016,Residential,Seattle,WA,98104,1905,24840,Multifamily Housing,30.39999962,32.20000076,65.69999695,70.40000153,755856.875,799897.8125,0.0,400697.0,355160.0
4428,21339,2016,Residential,Seattle,WA,98101,1997,132024,Multifamily Housing,45.20000076,48.90000153,103.0999985,111.3000031,3079143.5,3333982.25,0.0,1814550.0,1264593.0
4429,21340,2016,Residential,Seattle,WA,98101,1928,82776,Multifamily Housing,30.60000038,32.29999924,96.19999695,101.4000015,1824054.5,1922522.25,0.0,1824054.0,0.0
4430,21341,2016,Residential,Seattle,WA,98101,1993,111954,Multifamily Housing,53.5,57.40000153,116.0,124.3000031,3751417.0,4020041.0,0.0,2004949.0,1746468.0
4431,21344,2016,Residential,Seattle,WA,98101,2000,207022,Multifamily Housing,123.5,130.3999939,223.6999969,230.89999390000003,19526080.0,20611792.0,0.0,7107388.0,12418691.0
4432,21345,2016,Residential,Seattle,WA,98101,1916,77246,Multifamily Housing,29.29999924,31.60000038,60.59999847,66.69999695,2265836.0,2439624.5,0.0,1101060.0,1164776.0
4433,21349,2016,Residential,Seattle,WA,98104,1987,42331,Multifamily Housing,28.89999962,30.60000038,90.80000305,95.90000153,1224642.5,1293436.625,0.0,1224642.0,0.0
4434,21351,2016,NonResidential,Seattle,WA,98122,1962,30855,Medical Office,136.6000061,145.1000061,292.3999939,298.5,2946756.25,3129807.0,0.0,1537788.0,1408968.0
4435,21353,2016,NonResidential,Seattle,WA,98122,1910,73549,Office,38.5,43.59999847,66.69999695,72.19999695,2828950.5,3209164.5,0.0,927581.0,1901370.0
4436,21357,2016,Residential,Seattle,WA,98101,1998,32870,Multifamily Housing,39.79999924,41.59999847,125.0,130.6000061,870633.5,910082.875,0.0,870634.0,0.0
4437,21364,2016,NonResidential,Seattle,WA,98122,1988,45780,Other - Education,236.6999969,252.10000609999997,509.0,527.5999756,10834087.0,11542708.0,5473370.5,5305454.0,55262.0
4438,21365,2016,NonResidential,Seattle,WA,98114,1963,39115,Medical Office,74.69999695,76.80000305,203.8000031,205.8999939,3735308.5,3838425.0,0.0,2998320.0,736988.0
4440,21367,2016,NonResidential,Seattle,WA,98104,1962,37796,Worship Facility,46.5,52.29999924,87.69999695,96.0,2465983.5,2769792.0,1379517.75,883838.0,202628.0
4441,21370,2016,Residential,Seattle,WA,98104,1949,333244,Multifamily Housing,45.79999924,48.29999924,106.0,113.9000015,11737324.0,12385768.0,0.0,7108743.0,4628580.0
4442,21373,2016,Residential,Seattle,WA,98104,1923,43606,Multifamily Housing,34.40000153,36.70000076,107.9000015,115.4000015,1224045.25,1309170.625,0.0,1224045.0,0.0
4443,21374,2016,Residential,Seattle,WA,98104,1924,58503,Multifamily Housing,64.19999695,72.09999847,89.80000305,98.0,3758731.0,4220067.0,0.0,624128.0,3134603.0
4444,21380,2016,Specialty,Seattle,WA,98107,1993,27744,Office,193.0,193.0,606.2000122000002,606.2000122000002,5355753.0,5355753.0,0.0,5355752.0,0.0
4445,21382,2016,NonResidential,Seattle,WA,98107,1960,36444,Non-Refrigerated Warehouse,4.400000095,4.599999905,13.89999962,14.60000038,161311.0938,169464.0938,0.0,161311.0,0.0
4446,21388,2016,NonResidential,Seattle,WA,98107,1950,27553,Non-Refrigerated Warehouse,35.09999847,38.29999924,69.30000305,72.59999847,966677.125,1054377.75,0.0,427592.0,539085.0
4447,21389,2016,NonResidential,Seattle,WA,98107,1951,57310,Distribution Center,21.89999962,24.39999962,48.0,51.20000076,1253745.5,1395637.75,0.0,687408.0,566337.0
4448,21391,2016,NonResidential,Seattle,WA,98109,1920,25920,Office,38.20000076,41.29999924,102.9000015,109.0999985,989079.5,1071271.0,0.0,779325.0,209754.0
4449,21396,2016,NonResidential,Seattle,WA,98109,1919,40686,Restaurant,51.79999924,53.79999924,97.59999847,99.40000153,2106073.5,2188575.25,0.0,842032.0,1264041.0
4450,21397,2016,NonResidential,Seattle,WA,98109,1964,45271,Retail Store,56.40000153,64.30000305,112.1999969,119.0999985,2553763.5,2912179.5,0.0,1146853.0,1406910.0
4451,21398,2016,NonResidential,Seattle,WA,98109,1920,28380,Office,48.40000153,53.0,110.0,114.9000015,1372213.375,1503529.375,0.0,804313.0,567900.0
4452,21399,2016,NonResidential,Seattle,WA,98109,2009,508160,Office,82.09999847,82.09999847,219.1000061,219.1000061,28053172.0,28053172.0,0.0,21725258.0,6327910.0
4453,21401,2016,NonResidential,Seattle,WA,98109,1926,26176,Office,40.70000076,45.29999924,79.59999847,84.30000305,966907.375,1074761.125,0.0,417532.0,549375.0
4455,21418,2016,Specialty,Seattle,WA,98109,1961,26000,Other,105.90000149999999,114.6999969,250.89999390000003,261.6000061,5277482.5,5719698.0,2097789.75,3179693.0,0.0
4456,21423,2016,Residential,Seattle,WA,98109,2008,178911,Multifamily Housing,28.39999962,29.29999924,58.5,59.40000153,5232420.5,5400862.5,0.0,2530348.0,2702072.0
4457,21424,2016,NonResidential,Seattle,WA,98109,2009,23241,Worship Facility,31.79999924,34.0,69.69999695,71.90000153,739210.5,789925.875,0.0,403459.0,335751.0
4458,21425,2016,NonResidential,Seattle,WA,98109,1962,155795,Other,113.40000149999999,121.0,317.6000061000001,330.7999878,17673018.0,18847708.0,0.0,14798552.0,2874465.0
4459,21432,2016,Specialty,Seattle,WA,98109,2002,21018,Other,83.80000305,85.09999847,246.89999390000003,248.5,1761137.5,1789470.75,175780.0,1585357.0,0.0
4460,21433,2016,Specialty,Seattle,WA,98109,1998,30533,Museum,206.1999969,216.3000031,408.5,415.0,5903015.0,6193701.5,0.0,2630916.0,3272098.0
4461,21435,2016,NonResidential,Seattle,WA,98109,1961,33971,Other - Recreation,353.7000122,363.2999878,747.7000122000002,757.9000244,17686444.0,18163924.0,0.0,9002735.0,8683709.0
4462,21436,2016,Specialty,Seattle,WA,98109,1992,40600,Other,56.40000153,56.0,174.6000061,174.3999939,2485521.0,2470816.0,137900.0,1509514.0,374537.0
4463,21438,2016,NonResidential,Seattle,WA,98109,1999,38038,Office,52.70000076,53.59999847,165.3999939,168.3999939,2003807.75,2040142.0,0.0,2003807.0,0.0
4464,21442,2016,NonResidential,Seattle,WA,98109,2007,64596,Office,60.70000076,65.90000153,125.0,130.3999939,2524228.25,2739358.75,0.0,1219486.0,1304742.0
4466,21588,2016,Residential,Seattle,WA,98106,1967,21385,Multifamily Housing,25.29999924,27.10000038,79.30000305,85.19999695,540105.625,580397.125,0.0,540106.0,0.0
4467,21445,2016,NonResidential,Seattle,WA,98109,2013,130710,Office,56.79999924,56.79999924,166.3000031,166.3000031,7429423.0,7429423.0,0.0,6677063.0,752359.0
4468,21447,2016,NonResidential,Seattle,WA,98109,1926,35780,Office,62.59999847,64.80000305,196.6000061,203.3999939,1912760.75,1979164.25,0.0,1912760.0,0.0
4469,21448,2016,Residential,Seattle,WA,98109,2013,102120,Multifamily Housing,29.60000038,30.60000038,72.59999847,75.19999695,2156624.75,2231514.0,0.0,1449092.0,707533.0
4470,21459,2016,NonResidential,Seattle,WA,98109,1964,25132,Office,55.59999847,57.70000076,174.6000061,181.1999969,564754.1875,585965.6875,0.0,564754.0,0.0
4471,21461,2016,Residential,Seattle,WA,98109,2012,301831,Multifamily Housing,32.79999924,33.90000153,59.90000153,62.59999847,6716839.0,6943289.5,0.0,2492132.0,4224707.0
4472,21463,2016,Residential,Seattle,WA,98109,1929,32908,Multifamily Housing,59.29999924,66.90000153,91.90000153,99.90000153,1439860.25,1623777.125,0.0,344126.0,1095734.0
4473,21464,2016,Specialty,Seattle,WA,98109,1966,49680,Other,57.29999924,58.20000076,119.5,120.6999969,2844685.0,2890473.75,1427730.0,1310105.0,0.0
4474,21465,2016,Specialty,Seattle,WA,98109,1962,36314,Other,50.5,51.90000153,117.5999985,119.0999985,1832808.75,1882952.875,204650.0,1110431.0,391578.0
4475,21468,2016,NonResidential,Seattle,WA,98101,1916,25920,Other - Entertainment/Public Assembly,62.09999847,60.79999924,195.1000061,190.8999939,1257774.625,1230670.25,0.0,1257774.0,0.0
4476,21469,2016,NonResidential,Seattle,WA,98101,1919,47686,Office,60.90000153,65.40000153,140.1999969,145.5,2071670.25,2223121.25,897694.0,1173976.0,0.0
4477,21476,2016,Residential,Seattle,WA,98101,2000,1256335,Multifamily Housing,49.40000153,52.40000153,117.0999985,124.4000015,47952868.0,50868268.0,0.0,30306111.0,17646755.0
4478,21478,2016,Specialty,Seattle,WA,98101,1900,49280,Retail Store,110.3000031,111.0,290.8999939,293.0,5437110.5,5469793.5,0.0,4128496.0,1308614.0
4479,21479,2016,Residential,Seattle,WA,98101,1989,42765,Multifamily Housing,63.40000153,69.19999695,199.1000061,217.3000031,1926134.875,2102660.5,0.0,1926135.0,0.0
4480,21480,2016,Residential,Seattle,WA,98101,1915,31578,Multifamily Housing,59.70000076,60.59999847,103.5,104.5999985,2018011.875,2049054.5,631223.0,614763.0,772026.0
4481,21481,2016,Specialty,Seattle,WA,98101,1942,45500,Multifamily Housing,85.19999695,85.19999695,267.5,267.5,3778355.0,3778355.0,0.0,3778355.0,0.0
4482,21482,2016,Specialty,Seattle,WA,98101,1912,25380,Restaurant,271.89999389999997,270.60000610000003,549.2000122000002,545.2000122000002,6901554.0,6868711.5,0.0,3202277.0,3699277.0
4483,21483,2016,NonResidential,Seattle,WA,98101,1915,40715,Office,69.5,70.69999695,190.1000061,193.8999939,2827772.75,2877728.5,0.0,2282146.0,545627.0
4484,21484,2016,Residential,Seattle,WA,98101,1926,164120,Multifamily Housing,45.79999924,49.0,90.5,94.30000305,7559797.0,8076913.0,3680604.0,3075806.0,803387.0
4485,21486,2016,Residential,Seattle,WA,98101,1909,51578,Multifamily Housing,46.70000076,51.20000076,85.59999847,90.90000153,2406996.75,2638241.75,892649.3125,836647.0,677700.0
4486,21487,2016,Residential,Seattle,WA,98121,1994,97517,Multifamily Housing,31.10000038,32.29999924,97.59999847,101.3000031,2015117.25,2092219.0,0.0,2015117.0,0.0
4487,21488,2016,NonResidential,Seattle,WA,98121,1990,82065,Parking,41.29999924,43.79999924,129.8000031,137.5,1717130.875,1818635.25,0.0,1717131.0,0.0
4488,21490,2016,Residential,Seattle,WA,98101,1901,70850,Multifamily Housing,48.20000076,51.20000076,151.5,160.8000031,2458760.5,2609737.0,0.0,2458760.0,0.0
4489,21495,2016,NonResidential,Seattle,WA,98101,1910,36160,Office,51.5,53.20000076,161.6999969,166.8999939,1862176.875,1921962.0,0.0,1862177.0,0.0
4490,21496,2016,NonResidential,Seattle,WA,98101,1918,34617,Other - Restaurant/Bar,148.3999939,148.0,325.2000122,324.0,5136604.5,5123179.0,0.0,2805989.0,2330615.0
4491,21497,2016,Residential,Seattle,WA,98101,1914,39528,Multifamily Housing,56.29999924,57.5,153.6000061,157.3999939,2122581.25,2165220.75,0.0,1702831.0,419750.0
4492,21501,2016,Residential,Seattle,WA,98121,2001,68628,Multifamily Housing,36.90000153,37.79999924,96.09999847,98.30000305,2044374.75,2095577.5,0.0,1518550.0,525824.0
4493,21502,2016,Residential,Seattle,WA,98121,2010,54550,Multifamily Housing,51.5,52.09999847,129.1000061,130.8999939,2188559.0,2212710.5,0.0,1526362.0,662197.0
4494,21503,2016,Residential,Seattle,WA,98109,1970,95700,Multifamily Housing,46.40000153,49.40000153,119.4000015,128.3000031,3730953.5,3976902.75,0.0,2723268.0,1007685.0
4495,21505,2016,NonResidential,Seattle,WA,98121,1909,66900,Office,24.0,24.0,73.59999847,73.59999847,1634178.25,1634178.25,0.0,1574921.0,59257.0
