the_geom,lng,year_built,electricity_use_grid_purchase_and_generated_from_onsite_renewab,energy_star_score,portfolio_manager_id,water_use_all_water_sources_kgal,district_steam_use_kbtu,site_eui_kbtu_ft2,philadelphia_building_id,property_name,the_geom_webmercator,geom_address,fuel_oil_2_use_kbtu,number_of_buildings,property_floor_area_buildings_and_parking_ft,postal_code,natural_gas_use_kbtu,notes,total_ghg_emissions_mtco2e,primary_property_type_epa_calculated,lat,source_eui_kbtu_ft2
0101000020E6100000ACD6BEBD81BE52C030CCC0704A0C4440,-74.976668774,1964,6558819.4,Not Available,3954640,2865,Not Available,157,882078060,Parkwood Shopping Center,0101000020110F0000540DB725BFD65FC15468596E889D5241,12301-75 Academy Road,Not Available,5,,19154,4939025.7,,1092.7,Not Available,40.0960217420001,352.1
0101000020E6100000241B26522ECA52C008FF6E636EF94340,-75.159077203,1985,9117061.9,13,3641728,8498.6,655506,128.7,771020500,Medical Office Building,0101000020110F00007B88F98C93EA5FC1D00260E59D885241,1100-04 Walnut Street,Not Available,1,82972,,909266,,1260.9,Medical Office,39.9486812870001,366
0101000020E6100000885BD5F719CC52C040D96B19A7FA4340,-75.189084967,1926,5035897,Not Available,3762572,1867.5,6200507.5,103.3,774551000,"55,55A,55B,55C-Academic/DesignAnnex/MathForum/Police Station",0101000020110F0000E615B6A9D6ED5FC11D916C5BF8895241,101 North 33rd Street,Not Available,4,117168,19104,862678.9,,1232.5,College/University,39.958224466,206.4
0101000020E6100000A8099D358AC652C05876154D85FF4340,-75.102185634,1922,,Not Available,4069477,,Not Available,,884845600,"Richard Hoffman, LLP",0101000020110F00005FB8FB4364E45FC15590198A5D8F5241,3515 Amber Street,Not Available,1,100000,19134,Not Available,,0,Non-Refrigerated Warehouse,39.9962555270001,
0101000020E6100000C037005AD4CA52C0B0D85FE3AB014440,-75.1692109109999,1938,1164578,53,3696620,135.3,Not Available,25.2,884131060,"4250 Wissahickon Avenue, Inc.",0101000020110F0000C5610B92ADEB5FC17BF9EC01C0915241,4250 Wissahickon Ave.,Not Available,1,77456,19129,786427,,189.2,Non-Refrigerated Warehouse,40.0130581110001,57.9
0101000020E610000044E56B3E0ACA52C0508E7808DCFD4340,-75.156875234,1905,10963994.6,4,3512078,949,Not Available,139.5,773619000,12170-2000 S BROAD ST,0101000020110F0000EE92294556EA5FC1D1586C1F868D5241,2000 S BROAD ST,1847755,1,91810,19145,Not Available,,1525.5,Office,39.983277377,395.3
0101000020E6100000502E4B4326C752C0381F3C1F4DFF4340,-75.11171038,1930,2268707,Not Available,3815244,1969,Not Available,38.4,777684105,Impact Services Corporation,0101000020110F0000CE0689566DE55FC17DF043421F8F5241,1952 East Allegheny Ave,Not Available,1,68572,19134,365971.3,,306.7,Other,39.9945410770001,109.5
0101000020E61000007455D25024CA52C0883ACC34ED044440,-75.1584665349999,1980,10311964.8,6,3857967,10166.1,15480186.6,141.2,,GT Penn & LTSR,0101000020110F0000E77C4D8E82EA5FC1C0B3ED3D5C955241,625 East Wisteria St,Not Available,2,182687,19144,Not Available,,2676.5,Senior Care Community,40.0384889600001,279.2
0101000020E610000030AFA94788CA52C0C01DB2326EFA4340,-75.164567867,1960,6923807.8,64,3790349,2735.1,3767902.3,85.6,772027000,Bellet,0101000020110F0000B4F1EB5A2CEB5FC106F49E4FB9895241,1501 Race Street,Not Available,1,129532,19102,394958.6,,1231.4,Office,39.9564879770001,206
0101000020E6100000FC69FB3BC1CA52C0F0BB74F642094440,-75.168044086,1950,499443.1,100,3736431,904.9,Not Available,8.1,775329000,St. Raymond of Penafort,0101000020110F0000F2A40F198DEB5FC1BD43249C2B9A5241,1350 E Vernon Road,Not Available,2,61900,19150,Not Available,,63.2,K-12 School,40.07235604,25.3
0101000020E610000090BDAA5529CD52C01898C3F82DFA4340,-75.2056478659999,2012,6038810.1,65,3773012,5982.6,Not Available,55.2,883733000,Homewood Suites University City,0101000020110F0000A0D3369BA3EF5FC11121992672895241,4109 Walnut Street,Not Available,1,110000,19104,31166.6,,766.4,Hotel,39.954527946,172.7
0101000020E6100000FC62A93A33CB52C078B03CEA1D044440,-75.175001779,1975,1518253,95,3892802,8534.8,Not Available,103.7,881447201,Maplewood Nursing,0101000020110F0000DA6BC7BA4EEC5FC1A7C07A4D76945241,125 West Schoolhouse Lane,Not Available,1,50797,19144,3749442.9,,391.3,Senior Care Community,40.0321629330001,171.4
0101000020E61000006C18F5DEB2CA52C0C8C14D62EAFA4340,-75.1671674149999,1988,1009769.5,Not Available,3878558,0.7,Not Available,8.2,881146355,One Franklin Town - Parking Garage,0101000020110F0000B6C143B374EB5FC19C74F8E8428A5241,1701 Callowhill Street,Not Available,1,122667,19103,Not Available,,127.9,Other,39.960277832,25.8
0101000020E610000090DAAC76E4C952C0A85C1E2E23F94340,-75.1545693099999,1980,4859329.5,47,3107955,2238.7,3844680.4,122.8,771004000,Hall Mercer at PAH,0101000020110F00008266BA1816EA5FC1BE7AEF934A885241,251 south 8th st,Not Available,1,70902,19106,24.1,,955.8,Medical Office,39.9463861130001,280.4
0101000020E610000010940A7930CB52C0081B636958FA4340,-75.1748335459999,1913,5457115.3,77,1973738,2611.6,3154203,71.2,772636525,Jewish Federation,0101000020110F00005E3A360C4AEC5FC112E71E2CA1895241,2100 Arch Street,Not Available,1,120943,19103,Not Available,,970.3,Office,39.95582311,173.1
0101000020E61000000028C25D48BF52C0F84371D6860B4440,-74.988791885,1965,914968.4,75,4056969,111.7,Not Available,32.6,884280500,Advanced Sports,0101000020110F0000DA8B2E8810D85FC102630046AF9C5241,10940 Dutton Rd,Not Available,1,70000,19154,1367505.5,,188.5,Distribution Center,40.0900524190001,61.6
0101000020E61000003C34D2D6B1CA52C0B0DB413BD3F94340,-75.1671044399999,1990,94085627,68,3526160,23628.3,Not Available,73.3,883031800,Two Liberty Place,0101000020110F0000EB439AF272EB5FC19A64189E0D895241,50 South 16th Street,Not Available,1,1283937,19102,Not Available,,11914.7,Office,39.9517587730001,230.1
0101000020E610000090FB9C096DCA52C0B8EE6B9956FA4340,-75.162905124,1920,74441,Not Available,3957591,,Not Available,1.2,883410000,Convention Center Parking,0101000020110F0000B3EDCB14FEEA5FC14910102A9F895241,142 North Broad St.,Not Available,1,60480,19102,Not Available,,9.4,Parking,39.955767801,3.9
0101000020E610000000C5538502C952C0F02448300B064440,-75.140778858,1965,4052862.3,Not Available,3681796,3553.1,Not Available,80.4,776554000,Northwest Regional Center,0101000020110F0000FDC9604F96E85FC1AADA3C8199965241,1300 W Godfrey Ave,2415000,1,81018,19141,42059.9,,694.6,College/University,40.0472164490001,187.7
0101000020E6100000083B977236C352C0008926BD20024440,-75.050198219,2000,161725.4,100,3800037,36,Not Available,3.2,884178700,24417-Philadelphia / Tacony Street,0101000020110F00003A0C6176BDDE5FC13BC4069641925241,6301 Tacony Street,Not Available,1,50050,19135,Not Available,,20.5,Non-Refrigerated Warehouse,40.0166241110001,10.1
0101000020E61000001C5AC4AD0BC652C0607CB8EEAA084440,-75.094462816,1947,103572897.8,Not Available,3879811,47193.8,Not Available,271.5,778022500,Fox Chase Cancer Center,0101000020110F0000152E2C578DE35FC144FC29E282995241,333 Cottman Ave,Not Available,10,1086260,19111,61758555.2,,16393.8,Other,40.0677164460001,640.5
0101000020E6100000A4D6D20EA5C652C0D8C329A3EC034440,-75.103824335,1960,1522675.3,Not Available,3776479,210.9,Not Available,16.3,882885808,Jomar Textiles. Inc.,0101000020110F00006487D2DE91E45FC150C3ECA43F945241,5300 Whitaker Ave,Not Available,1,93650,19124,Not Available,,192.8,Other,40.030659099,51.1
0101000020E6100000DCE8864DB4CD52C0501CF3E6E2004440,-75.214129812,2009,18937722.5,1,3681504,4052.9,Not Available,289.2,882367520,WPVI-TV,0101000020110F0000547364A88FF05FC1083D2825E1905241,4100 City Avenue,Not Available,1,72898,19131,1218696.7,,2462.9,Office,40.006924504,871.5
0101000020E6100000E840850CECCF52C090F4E0907BF14340,-75.248782282,1990,1982553.9,43,3288258,2709.3,Not Available,65.7,883745200,2526-Philadephia - Airport,0101000020110F000092B1170854F45FC14DCE83A3D07F5241,8880 Bartram Ave,Not Available,1,44737,19153,958739.1,,302,Hotel,39.8865834330001,161.7
0101000020E6100000B0D122A32FCB52C0A80E20B31BFD4340,-75.1747825469999,1927,657025,76,3330828,1035.2,Not Available,61.5,782270000,Reynolds,0101000020110F00003644DFA048EC5FC1450188F2B08C5241,1429 N 24TH ST,3339738,1,66500,19121,91162.5,,335.9,K-12 School,39.977407828,83.2
0101000020E61000004885ED3115CA52C060DCAB9B7AFD4340,-75.157543642,1969,17262137.1,Not Available,3958445,9075.7,0,38.7,777508500,Pearson/Mcgonigle,0101000020110F0000023633DF68EA5FC1B1955B231A8D5241,1800-38 N. Broad St.,Not Available,1,449750,19122,141372.2,,2193.5,College/University,39.9803042020001,120.8
0101000020E6100000B0ABC3E3F8CA52C0A01EB2208BFA4340,-75.171441022,1957,5387213.6,Not Available,3820168,3157.8,Not Available,113.7,772521000,Moore College of Art and Design  Peter Hall,0101000020110F00003B5E5AA2EBEB5FC1122F5A5DD9895241,1920-1934 Race Street,Not Available,2,110000,19103,7117704.1,,377.8,College/University,39.9573708410001,116.9
0101000020E6100000F085142C63CA52C010C08932A5FA4340,-75.1623029899999,1890,2047751.4,80,3759394,637,Not Available,56.6,771063000,Roman Catholic High School,0101000020110F00002BB1EC52EDEA5FC13887F43FF6895241,301 N. Broad Street,Not Available,3,77500,19102,2338790,,383.4,K-12 School,39.9581664250001,114.7
0101000020E6100000BC80729C9AC752C0006C1A2AF2FE4340,-75.1188117139999,1895,232889.5,Not Available,3861536,0,Not Available,7.4,884672600,GMDC Philadelphia,0101000020110F0000E9AA9DF732E65FC11932076DBA8E5241,2930 Jasper Street,Not Available,1,84000,19134,384923,,49.9,Manufacturing/Industrial Plant,39.9917652730001,13.5
0101000020E6100000CC8FDA52B4CB52C04086F86E10064440,-75.1828810819999,1955,7695622.7,Not Available,3790272,7989.6,Not Available,114.4,881447300,Caring Heart Rehabilition and Nursing Center,0101000020110F0000F47675022AED5FC142E1E2529F965241,6445 Germantown Ave,Not Available,1,140000,,8320136.7,,1416.2,Senior Care Community,40.04737651,235
0101000020E610000020F25891C3CA52C0E8596CA7EEFA4340,-75.168186509,2003,4499336.2,Not Available,3681795,824.8,Not Available,30.9,772535700,Center for Business & Industry,0101000020110F00007B0CBF0F91EB5FC13EB030A4478A5241,1751 Callowhill St,Not Available,1,177480,19130,990462.3,,622.4,College/University,39.9604081420001,85.5
0101000020E610000048B47FC6CEC952C0985DB3A603FA4340,-75.153245568,1975,3571002.6,99,2926182,471.4,Not Available,21,883009600,801 Arch Street,0101000020110F0000B940CC41F1E95FC17651294343895241,801 Arch Street,Not Available,1,170348,19107,Not Available,,1163.4,Office,39.9532364250001,65.8
0101000020E610000050BAF630B4C052C0E8B82C29AE0B4440,-75.010998002,1969,1684114.4,75,3577011,327.5,Not Available,40.9,884288600,2801 RED LION ROAD,0101000020110F0000259D7E867ADA5FC1F25FAAEDDA9C5241,2801 Red Lion Road,Not Available,1,180271,19114,5685137.8,,515,Non-Refrigerated Warehouse,40.0912524670001,62.4
0101000020E610000098CF44CE3ECB52C0F8F6D274B3F24340,-75.175708358,2011,11471382.8,89,2933141,2700.2,Not Available,80.6,788010012,T02184 - Five Crescent Drive,0101000020110F00000890C36462EC5FC1E2EFA4E029815241,5 Crescent Drive,Not Available,1,215051,19112,5856878.7,4 story double Platinum LEED office building that serves as the North American Headquarters for a global pharmaceutical company.,1763.5,Office,39.8961015730001,196.1
0101000020E61000005050FEAC41BF52C04017BC3EAC084440,-74.98838353,1967,2023569.5,74,3408784,578.6,Not Available,51.2,786332800,Hancock,0101000020110F00001BCBE02A05D85FC1D735115784995241,3700 MORRELL AVE,Not Available,1,66000,19114,1356564.2,,328.3,K-12 School,40.0677565020001,117.9
0101000020E61000008CDE912DC2C952C0680C177F7C004440,-75.152476685,2000,14860921.6,Not Available,3955734,506.8,33787072,348.8,777528325,FSU,0101000020110F0000DB6DEEDBDBE95FC11A23CD996F905241,3340 N BROAD ST,Not Available,1,139460,19140,0,,4873.4,College/University,40.00379933,626.1
0101000020E61000008000049FCBCA52C068A970FCF7F84340,-75.1686780489999,1909,,Not Available,4142231,,Not Available,,782671300,Independence Charter School,0101000020110F00005E79B2BD9EEB5FC17A4D35BA1A885241,1600 Lombard Street,Not Available,1,56000,19146,Not Available,,0,K-12 School,39.9450679350001,
0101000020E610000000DB0D17C3CA52C0E8E8F7EBF8F94340,-75.168157352,1987,81967056,65,1840857,12300.3,Not Available,69,883031676,One Liberty Place,0101000020110F000032CE044090EB5FC19C37FF5F37895241,1650 Market Street,Not Available,1,1191592,19103,Not Available,,10400.2,Office,39.952908989,216.2
0101000020E6100000A8036009F2CF52C0F098411C6EF14340,-75.249147743,1991,4364217.5,44,30234,5673,Not Available,115.8,883743000,311dn-Philadelphia - Airport,0101000020110F0000C4DBCC335EF45FC14F9BDBBEC17F5241,8900 Bartram Avenue,Not Available,1,78490,19153,4723299.9,,803.4,Hotel,39.886172802,237.8
0101000020E6100000002C2F4F60CA52C018624143FAF74340,-75.162128254,1907,961398.2,Not Available,4139950,98.5,Not Available,28.6,884005160,U-Haul Moving and Storage of South Philadelphia (1135),0101000020110F000061F20676E8EA5FC17312A7AB01875241,1135 Washington Ave,Not Available,1,70200,19147,1049440.4,,184.4,Self-Storage Facility,39.9373249120001,58.7
0101000020E610000044C5C0B9ADC152C0C85CFB6A9D0A4440,-75.026228369,2004,8026620.8,79,3681473,42.8,Not Available,83.7,882241900,lowes 1848,0101000020110F0000A87D716222DC5FC123F70C28AC9B5241,9701 EAST ROOSEVELT BLVD.,Not Available,1,115928,19114,1681438.7,,1105.7,Retail Store,40.0829290130001,232.6
0101000020E61000000C2387FF49CA52C09067A097A9F94340,-75.160766489,1919,4394737.9,75,3597401,628.3,2336115.2,67.1,883311500,1211 Chestnut St.,0101000020110F0000D6393490C2EA5FC1181C657CDF885241,1211 Chestnut St.,Not Available,1,100366,19107,Not Available,,763.4,Office,39.950488046,165.5
0101000020E6100000ECF5803CC5CE52C090FEF94B05044440,-75.2307883509999,1930,685051.8,13,3330939,413,Not Available,110,784463600,Dobson,0101000020110F0000AF0547435FF25FC1B52504FF5A945241,4667 UMBRIA,Not Available,1,52500,19143,5088711.3,,356.9,K-12 School,40.031411645,142.7
0101000020E61000007C68581F1ECB52C0587BEDA60FFA4340,-75.173713528,1972,40869959.6,50,3894669,10173,43945167.5,131.5,883320500,2000 Market Street,0101000020110F000042D6B3E02AEC5FC15842F78E50895241,2000 Market Street,Not Available,1,661669,19103,2218341.9,,9184.2,Office,39.953602663,277.4
0101000020E61000003C876B486BCA52C0A0BA5383AEF94340,-75.1627980279999,2007,900128.6,Not Available,3579262,21.5,Not Available,15.8,883404500,164-JUNIPER STREET PARKING GARAGE,0101000020110F00007EF9CB19FBEA5FC1044CFEEFE4885241,101-103 JUNIPER STREET,Not Available,1,56997,19103,Not Available,,114,Parking,39.950638214,49.6
0101000020E61000007CA4A4619AC952C0203016C0F3F94340,-75.150047694,1970,57220389.8,87,1134770,28055.9,Not Available,63.7,781208400,PA0000BG - BYRNE GREEN COMPLEX,0101000020110F00000775B64298E95FC190A83EA531895241,600 ARCH STREET,3506718.1,1,1834559,19106,48250280.7,,10026.9,Other,39.9527511700001,136.4
0101000020E6100000DCC0E9FFAAC952C0F87FE22882F94340,-75.1510619909999,1981,22676878.8,77,3774260,7827.6,Not Available,62.4,883010310,615 Chestnut Street,0101000020110F000024B3047DB4E95FC17152BBCCB3885241,615 Chestnut Street,Not Available,1,383918,19106,1290298.9,,2940.2,Office,39.9492846590001,189
0101000020E61000006454C00D36CE52C0C0CF38A76EFB4340,-75.222049177,1910,,Not Available,3766953,,Not Available,,774182000,Church of God Non Sectarian,0101000020110F000027EA7D0D6CF15FC1C1774779D58A5241,5101 Haverford Ave,Not Available,1,86052,19139,Not Available,,0,Worship Facility,39.964314368,
0101000020E6100000A0DB4F1CB9C052C05880098BB30B4440,-75.0112982539999,2007,5300125.7,Not Available,3634931,288.2,Not Available,85.8,786462480,Orleans Technical Institute,0101000020110F00008EC99FE182DA5FC1847053E7E09C5241,2770 Red Lion Road,Not Available,1,85378,19114,2027656.1,,778.8,Vocational School,40.091416721,219.9
0101000020E61000000C8BE83C62C152C0C0B5B06702044440,-75.0216209669999,1927,25248510,Not Available,3281349,39601.1,Not Available,135.6,881449900,House of Correction Complex,0101000020110F0000DC044029A2DB5FC1AD6DE5C957945241,8003 State Road,Not Available,5,830754,19136,87401590.2,,7836,Other,40.0313233960001,205.9
0101000020E6100000745DB0358ACB52C0F01458BEB6F14340,-75.1803106519999,1907,2161843.2,1,3891456,,Not Available,32.7,788008800,Building 22,0101000020110F0000D7C39079E2EC5FC1616CDE2312805241,5101 South 17th Street,Not Available,1,66092,19112,Not Available,,273.8,Non-Refrigerated Warehouse,39.88838939,102.7
0101000020E6100000D0AEBBD9FCC852C0283EACE1A9F54340,-75.140432771,2004,13808002.3,91,4124173,3049.3,Not Available,58.8,882241000,"IKEA US EAST,LLC 215",0101000020110F0000370FB3AD8CE85FC1BDD2A09871845241,2206 South Columbus Blvd.,Not Available,1,315000,19148,4701584.4,,1484,Retail Store,39.9192468730001,122.1
0101000020E6100000A410B38A03CA52C070CB414F11FE4340,-75.1564661739999,1956,5344638.7,91,3330806,2796.4,Not Available,60.1,781022700,South Philadelphia,0101000020110F00002B00D6E24AEA5FC1D741FD2CC18D5241,2101 SOUTH BROAD ST,Not Available,1,331440,19148,14566565.1,,1449.9,K-12 School,39.984903247,96.8
0101000020E610000038A9D69273C552C0683326E8E2FE4340,-75.0851790519999,1944,162661197.2,93,3698001,52190.1,Not Available,757.4,884463045,Northeast Water Pollution Control Plant,0101000020110F00009DF37BF98AE25FC1BAD51983A98E5241,3899 Richmond St,10309518,20,240000,19137,8811112.2,,21831.6,Wastewater Treatment Plant,39.9912996470001,2210.1
0101000020E6100000944E16B7A4C952C08055BC6BB2F94340,-75.1506784169999,1969,2323981.4,Not Available,4112482,,Not Available,243,883405500,618-34 Market St,0101000020110F000037FC43D0A9E95FC111505444E9885241,618-34 Market Street,Not Available,8,116996,19106,1186020,,357.2,Parking,39.9507574720001,591.3
0101000020E6100000E4FAE61AC0CA52C0F86DB3DE93054440,-75.167975164,1988,890330,77,3637888,277.1,Not Available,30.8,884246680,ephs realty,0101000020110F000091AA072E8BEB5FC10536562115965241,5704 musgrave st,Not Available,1,79516,19144,1556228.3,,195.3,Non-Refrigerated Warehouse,40.0435751320001,55.7
0101000020E610000030A357B7E5C952C048E73DE711054440,-75.154645763,1953,2456062,Not Available,3893260,6052.9,Not Available,119.8,776516000,La Salle #1 (Resid Halls),0101000020110F000072DB693918EA5FC14A7259F384955241,2006-2050 W. Olney Ave,2843462.4,7,117005,19144,8717426.8,,984.7,Residence Hall/Dormitory,40.039608865,168.7
0101000020E6100000F8EF8BC203C352C0A0CEFE75AB0B4440,-75.0471044889999,1973,,Not Available,3964499,,Not Available,,881435400,Chapel Manor,0101000020110F0000EF2C435D67DE5FC17C4457EED79C5241,1104 Welsh Road,Not Available,1,54819,19115,Not Available,,,Other,40.0911700720001,
0101000020E6100000484161977BCC52C0B03224D84C084440,-75.195043416,1893,5318414.1,Not Available,3912172,3504.4,Not Available,667.9,775165500,New Covenant Church of Philadelphia,0101000020110F000091295E7C7CEE5FC1D29ED2771A995241,7500 Germantown Ave,Not Available,13,331000,19119,215750319.4,,12123.8,Other,40.064845102,734.9
0101000020E6100000CC75A0A238C452C080084119B3024440,-75.065956742,1940,311110.3,99,3635179,,Not Available,5.2,884249500,7th Heaven Investments,0101000020110F000018C1250574E05FC16C23BFE5E3925241,4219 Van Kirk St.,Not Available,1,60000,19135,Not Available,,39.4,Non-Refrigerated Warehouse,40.0210906570001,16.3
0101000020E6100000E832D99867CD52C0602E1E5542FD4340,-75.209448063,1876,11701860,Not Available,3694560,2918.2,Not Available,113,0,Please Touch Museum at Memorial Hall,0101000020110F00006B91845D0DF05FC1426FDDC3DB8C5241,4231 Avenue of the Republic,Not Available,1,156000,19131,5924466.8,,1796.3,Museum,39.9785868070001,275.4
0101000020E61000004C0EC53BC5C952C058770B157DF74340,-75.152663176,1937,897229.4,56,3330844,685.7,Not Available,79.6,781486600,Washington ES,0101000020110F0000B2A1930CE1E95FC1C9D41E0477865241,1198 S 5TH ST,Not Available,1,68000,19147,4513813.8,,353.2,K-12 School,39.9335047060001,111.1
0101000020E6100000A0836F46FFC952C0C85429F975FD4340,-75.1562057579999,2000,7525391.2,Not Available,3983809,2191,8220690.2,113.5,777509000,Alter Hall,0101000020110F00004C0E84A343EA5FC168764600158D5241,1801 Liacouras Walk,Not Available,1,217526,19122,Not Available,,2152.3,College/University,39.9801627590001,195.2
0101000020E610000004894AA9DFBF52C0788ADF2BB20E4440,-74.9980262019999,2000,1735322.4,Not Available,3975948,216.5,Not Available,54.3,884233850,"fmi direct mail advertising, inc",0101000020110F00000971968511D95FC1DD06582334A05241,2100 Kubach Road,Not Available,1,60000,19116,1520962.1,,300.5,Mailing Center/Post Office,40.114812359,117.4
