electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
2054235.5,5482,108 ARCH ST,(PA2407) - Old City 108 Condominiums,888036248,19106,1,2004,Multifamily Housing,66000,4803451,657255.6,,,76,41.1,108.2,1582.9,270.5,
8562130.8,5483,2101-17 CHESTNUT ST,(PA2326) - Riverwest Condominium,883429700,19103,1,1957,Multifamily Housing,337140,4803452,23936250.8,,,30,96.4,154.3,17744.5,2253.3,
2735541,5484,105 S 12TH ST,105 S. 12th (The White Building),888038512,19107,1,1900,Multifamily Housing,53591,4829924,307.8,,,5,51.1,160.3,1065.4,313.7,
33251147.8,5485,1503A-11 ARCH ST,Family Court_Arch St,782003255,19102,1,2014,Courthouse,510000,4830324,22452982.2,,,41,109.2,250.9,9195.7,5005.8,
1324241.9,5449,4725-31 CHESTNUT ST,West Philadelphia Regional Center,774571000,19139,3,1992,College/University,39090,3893000,441228.4,,,,45.2,118.2,140.4,170.3,
8150217.1,5490,500-10 S BROAD ST,Health Administration Building,782026200,19146,1,1959,Office,77688,4830334,1892986.5,,,21,129.3,355,1668.4,1035.2,
308452.9,5494,4445 W GIRARD AVE,Warehouse,884219050,19131,1,1950,Non-Refrigerated Warehouse,56976,3958558,196871.3,,,64,8.9,20.6,9.7,44.7,
1026977.9,5498,216 S 48TH ST,The Madison,881144025,19139,1,1940,Multifamily Housing,66336,3959806,5165294.4,,,38,93.3,130.4,4922.2,392.1,
7254202,5499,1200 ARCH ST,Hilton Home2 Hotel,883705215,19107,1,2013,Hotel,151350,3898799,4935149.4,,,65,80.5,184.7,5719.8,1094,
23636,5501,3000 MEETINGHOUSE RD,Origlio Property Holding,884292800,19154,1,2001,Non-Refrigerated Warehouse,568000,3912799,3932317.9,,,100,14.8,15.7,898.6,211.6,
5606799.7,5391,2301 CHESTNUT ST,KlingStubbins,883036600,19103,1,1920,Office,105000,3881643,1969930.6,,,76,72.2,187.4,1264.4,747.6,
23407118.4,5394,6401 MARTINS MILL RD,The Philadelphia Protestant Home,881449400,19111,7,1965,Senior Care Community,647165,3882186,7627290.1,,,50,59,154.9,18458.9,3001.7,
220505.9,5396,2901 N 18TH ST,ttfop,884466250,19132,1,1940,Non-Refrigerated Warehouse,59301,3882229,32663.4,,,95,4.4,12.6,23.9,27,
6623947.6,5401,444 N 3RD ST,Research Building,883008713,19123,1,1900,Office,150000,3884204,3563969.2,,,81,67.9,163.6,1717.6,948.9,
2406222.6,5413,1501 LOCUST ST,1520 Locust street,881030400,19102,1,1940,Office,50000,3885323,712095.6,,,72,62.4,166.1,2399.5,313.8,
1172494.9,5419,6601 NEW STATE RD,Freedom International,884179500,19135,1,1965,Distribution Center,358386,3891054,2837724.3,,,40,73.3,121.8,337.7,285.2,
4159050.6,5422,1100-40 E ERIE AVE,Community Academy of Philadelphia,777575905,19124,1,1958,K-12 School,158000,3891212,1321910.6,,,70,46.4,122.4,1140.4,547.2,
3806747.9,5423,441-45 N 5TH ST,Miller Building,883009101,19123,1,1956,Office,80000,3891321,1238895.1,,,76,63.1,165.7,670.3,502.4,
4489608.5,5425,1600-46 RACE ST,Friends Select School,772199000,19103,1,1969,K-12 School,123306,3891486,7070006.1,,,43,93.7,174.5,1754.2,890.4,
15821382.6,5428,2100 W GIRARD AVE,Philadelphia Nursing Home,881444600,19130,1,1950,Senior Care Community,347543,4830338,17685623.1,,,2,96.4,196.4,11995.6,2753.8,
555166.5,5353,5700 TACONY ST,"Brenntag Specialties, Inc.",884213400,19135,1,1950,Distribution Center,100000,3854031,1168101,,,84,17.2,29.7,70.3,125.7,
1607588,5356,319 N 19TH ST,Hallahan High School,772283000,19103,1,1911,K-12 School,104730,3856406,5911010.4,,,79,74,110.7,959.9,498.3,
10518240.6,5358,13000 TOWNSEND RD,US Treasury Building,884292513,19154,1,1994,Distribution Center,172910,3857641,1737190.9,,,14,99.2,282.2,476.6,1298.5,
14633044.4,5360,500 N CHRISTOPHER COLUMBUS BLVD,Philadelphia Warehousing and Cold Storage,884019026,19123,1,1891,Refrigerated Warehouse,335538,3858135,232208.1,,,78,44.3,137.7,2943,1690.4,
1876094,5361,7600 HOLSTEIN AVE,DHL/PHL,884167016,19153,1,2005,Distribution Center,216640,3858153,2021612.3,,,73,40.3,82.9,247.4,322.5,
1428950.4,5362,1 E SUNSET AVE,Norwood-Fontbonne Academy,775537000,19118,7,1920,K-12 School,86394,3858184,1845442.1,,,83,37.9,74.4,969.6,261.9,
573847.2,5363,3201 CHESTERFIELD RD,Christ the King,778113000,19114,2,1963,K-12 School,100012,3858410,2201187.9,,,100,27.7,41.1,749.7,180.6,
1268390.2,5365,2901 S 10TH ST,Stella Maris Church and School,771251500,19148,2,1954,K-12 School,69630,3859497,2012819.6,,,88,47.1,87.6,391.9,252.4,
837714.2,5563,2239-47 W MONTGOMERY AVE,2239 West Montgomery Ave,772176000,19121,1,1918,K-12 School,57200,3959812,219769.2,,,100,18.5,50,1271.7,107.7,
4697464.2,5567,4900 RHAWN ST,New Foundations Charter High School,778630100,19136,1,2012,K-12 School,71600,3960550,1184158.3,,,7,82.1,223.4,20075.2,584,
1699704.2,5570,8001-25 TORRESDALE AVE,New Foundations Charter Elementary School,778512302,19136,1,1999,K-12 School,72134,3962712,1325757.4,,,85,41.9,93.3,252.5,259,
4528375.7,5571,2109 RED LION RD,Oakwood Healthcare,881435100,19115,1,1967,Senior Care Community,75080,3963240,4524419.5,,,47,120.6,252.7,8324.2,759.6,
254995.8,5576,2801-31 A ST,SOMERSET WAREHOUSE,884340880,19134,1,1945,Non-Refrigerated Warehouse,65000,3963906,2667.6,,,100,4,12.4,12.7,29.4,
2147272.6,5577,2901 W HUNTING PARK AVE,SHARE Community Food Resource Center,884129000,19129,1,1929,Distribution Center,183550,3963980,2197201.8,,,69,32.5,67.8,951,354.9,
11248442.8,5579,2114-40 ARCH ST,2114 Arch Street Associates,881036170,19101,1,1938,Office,125000,3964521,818879,,,34,96.5,289.4,2391.9,1333.5,
16245364.5,5591,3111 W ALLEGHENY AVE,Pep Boys,884130000,19132,1,1928,Office,539500,3966677,14196679.4,,,92,60,129.9,1822.1,2617.1,
1407564,5592,275-99 GEIGER RD,275 Geiger Rd.,884228000,19006,1,1984,Non-Refrigerated Warehouse,77500,3966762,0,,,70,18.2,57,31.4,161.4,
1355729.2,5593,3031 RED LION RD,3031 Red Lion Rd.,884289001,19114,1,1971,Refrigerated Warehouse,91828,3966784,2544506.7,,,95,42.5,75.5,34.7,290.6,
2328524.9,5594,10981 DECATUR RD,10981 Decatur Rd.,884280000,19154,1,1975,Non-Refrigerated Warehouse,250000,3966792,10407280.6,,,50,50.9,73,725.2,819.8,
12522490.4,5596,2800 FOX ST,ShopRite of Fox Street,882066190,19129,1,2013,Supermarket/Grocery Store,75488,3966890,12039184.7,,,54,325.4,688.3,2394.3,2075.5,
2149044.8,5604,1326-40 BUTTONWOOD ST,"The Mathematics, Civics and Sciences Charter School of Philadelphia, Inc.",771635115,19123,1,1925,K-12 School,81342,3975541,1123400.3,,,30,55.2,133.7,665.2,306.1,
570085.1,5611,2201 CHESTNUT ST,Coronado Condominiums,888081903,19103,1,1910,Multifamily Housing,50000,6049929,1152792.2,,,100,34.5,60,1481.6,124.5,
9655345.8,5614,6200-30 WALNUT ST,Care Pavilion of Walnut Park,881446200,19139,1,1975,Senior Care Community,144900,6065500,5069283,,,66,128.2,310.2,8996.6,1340.3,
4265511.8,5615,301 W JOHNSON ST,Cliveden Nursing and Rehabilitation Center,881436651,19119,1,1964,Senior Care Community,63339,6066569,6524064.7,,,37,170.3,319.6,5839.3,819.7,
4800690.8,5616,125 W SCHOOL HOUSE LN,Maplewood Nursing & Rehabilitation,881447201,19144,1,1975,Senior Care Community,79844,6066693,3514768.3,,,96,121.1,273.2,9046.9,719.2,
6273753.6,5617,1001-11 WALLACE ST,Tucker House Nursing & Rehab,881444100,19123,1,1978,Senior Care Community,70299,6066890,3704933.6,,,17,141.9,335.6,12119.2,892.7,
2488371.6,5618,711-39 SPRING GARDEN ST,Guild House East,881420116,19123,1,1963,Multifamily Housing,66000,5250071,18760850.8,,,1,322,416.9,5894.4,1281.8,
2617960.7,5622,314-22 N 12TH ST,Old Shoe Factory Condo Association,888057613,19107,1,1925,Multifamily Housing,63838,5510618,2237444.6,,,11,76.1,165.6,1815,419.1,
2029536.1,5624,113 BREAD ST,National at Old City Condominiums,888058116,19106,1,2006,Multifamily Housing,81616,5533988,1170836.8,,,95,39.2,93.1,3869.3,294.9,
1261484.6,5625,6200-08 WAYNE AVE,6200 Wayne,881211900,19144,1,1926,Multifamily Housing,71432,5544301,4377121,,,37,78.9,119.8,3770.9,377.2,
5237037.9,5627,1001-13 CHESTNUT ST,The Victory Condo Association,888110586,19107,1,1873,Multifamily Housing,98656,5593634,1205755.1,,,4,65.3,179.5,4788.8,664.6,
50152373.8,5629,10800 KNIGHTS RD,ARIA - Jefferson Health Torresdale,778017000,19114,1,1970,Hospital (General Medical & Surgical),1097572,5763567,97674870.5,,,28,270,474.9,45474.1,10751.4,
2147947.1,5630,1520 CECIL B MOORE AVE,Beech Interplex,881147875,19121,1,2010,Multifamily Housing,75000,5806117,1664383.6,,,85,50.8,113.2,1999,334.7,
11293590.3,5631,3737L CHESTNUT ST,3737 Chestnut,881116120,19104,1,2015,Multifamily Housing,521869,5810894,2648576,,,91,27.5,75.5,4462.8,1435.8,
363647.9,5633,9130 STATE RD,Clear Channel Outdoor,884265000,19136,1,1980,Office,53814,5853368,12947608.7,,,13,247.4,273.8,146.6,728,
2877930.6,5634,410 S FRONT ST,(PA2497) - 410 South Hill Condominium,888500908,19147,1,2015,Multifamily Housing,85498,5853435,342339.8,,,57,37.7,109.9,2476.8,348.2,
11828731.8,5635,7901 HENRY AVE,"Henry on the Park JV, LP",881093010,19128,7,1965,Multifamily Housing,601127,5859558,24872936.8,,,78,61.1,105.2,26326.3,2677.6,
24005573,5505,500 E HUNTING PARK AVE,Philadelphia Cheesesteak Company,884052400,19124,1,1955,Refrigerated Warehouse,76000,3929883,7439041.5,,,1,413.7,1094.6,10748.8,3148.1,
3471467.7,5508,123-29 CHESTNUT ST,Corn Exchange,883300500,19123,1,1923,Office,50704,3946509,2417706.1,,,29,116.1,265,7884.6,526.5,
13137250.9,5513,3101 S 3RD ST,Preferred Freezer Services-Phila,884150410,19148,1,2007,Refrigerated Warehouse,168000,3951344,306387,,,45,80,247.5,3694.1,1522.8,
2621543.7,5515,11300-50 NORTHEAST BLVD,10814 NE AVENUE,884240500,19116,1,1979,Non-Refrigerated Warehouse,217560,3952012,4637997.2,,,82,33.4,60.2,257.3,547,
11850439,5520,4200 CITY AVE,Hilton Philadelphia-Homewood Suites,883753000,19131,2,2000,Hotel,258000,3954556,12196952.5,,,55,93.2,193.9,16009.7,2006.8,
1915633.3,5523,211 N CHRISTOPHER COLUMBUS BLVD,Marine Center - Pier 12 (147),884018812,19106,1,1910,Non-Refrigerated Warehouse,78000,3954643,756191,,,7,34.3,87.3,1169.3,259.8,
7035346.1,5525,7350 E ROOSEVELT BLVD,Roosevelt Mall-Macy's Building,882065510,19149,1,1960,Retail Store,515140,3954726,2197365.2,,,97,29.5,77.9,1463.3,923.5,
4017640.2,5531,1200 W GODFREY AVE,Salus University,776553600,19141,1,1976,Office,135000,3956315,278638.4,,,77,61.4,184.4,396.2,460.5,
780402.9,5539,2800-48 COMLY RD,2800 Comly Rd.,884290000,19154,1,1981,Non-Refrigerated Warehouse,92000,3958048,5094424.3,,,55,63.9,84.8,61.6,360.1,
338559.9,5540,10195 NORTHEAST BLVD,10195 Northeast Ave.,884239600,19116,1,1969,Non-Refrigerated Warehouse,50000,3958050,1560366.6,,,69,38,54,39.2,121.7,
313716,5541,9300 ASHTON RD,"9300 Ashton Rd,",884227015,19114,1,1970,Non-Refrigerated Warehouse,77576,3958054,137622.4,,,99,5.8,14.6,275.7,43.3,
1400594.3,5544,10350 DRUMMOND RD,10350 Drummond Rd.,884283501,19154,1,1973,Non-Refrigerated Warehouse,99000,3958313,1985002.2,,,68,34.2,65.5,611.7,266.1,
1261936,5549,9815 E ROOSEVELT BLVD,9815 Roosevelt Blvd.,883812400,19154,1,1971,Non-Refrigerated Warehouse,78500,3980064,1079304,,,62,29.8,64.9,565.6,202,
1711681,5659,1415 FAIRMOUNT AVE,JBJ Soul Homes (Fairmount Gardens),886806600,19130,1,2013,Multifamily Housing,75000,5926692,2463820.6,,,70,55.7,106.2,2384,327.2,
2082063.8,5660,1400 N 13TH ST,Yorktown Arms Apartments,886905000,19122,1,1996,Multifamily Housing,73687,5927612,16826.4,,,87,28.5,89,2893.5,231.9,
10292209.3,5662,4401 HOLDEN ST,West Park Apartments,886761415,19104,3,1964,Multifamily Housing,373952,5934226,29677765.4,,,30,106.9,169.8,31247.7,2756.6,
8331592.2,5663,2411-43 N 11TH ST,Fairhill,886761340,19133,9,2000,Multifamily Housing,298032,5934230,21612948.1,,,36,100.5,163.9,228053.5,2103.4,
1636183.7,5664,3226 CLIFFORD ST,Vernon House,886652700,19121,1,2005,Multifamily Housing,55985,5935853,1886813.9,,,35,62.9,127.2,1628.2,287.9,
24569109.1,5666,2200 S 25TH ST,Wilson Park - Compliance,886760930,19145,36,2000,Multifamily Housing,669781,5943378,48993817.3,,,11,109.8,192,45676.6,5419.9,
1046139.7,5667,6761-63 RIDGE AVE,MFM - 6763 Ridge Ave,886810681,19128,1,1920,Multifamily Housing,34992,5943382,399920.4,,,83,41.3,105.9,1060,141.2,
3452756.3,5668,3701 ISLAND AVE,Residence Inn Philadelphia Airport,883745500,19153,1,2016,Hotel,95000,5943441,2964216.6,,,82,67.5,146.9,4435.3,553.4,
8078247.8,5672,1300-50 N 10TH ST,Harrison Plaza - Compliance,886761105,19122,29,1956,Multifamily Housing,318611,5944300,19144337.5,,,10,85.4,142.7,79609,1943.3,
2644890.3,5674,3001 MOORE ST,Pratt Building,886760955,19145,1,2005,Multifamily Housing,78000,5944318,1910119.9,,,14,58.4,132.2,3495,404.8,
4051030.1,5675,1424 CLEARVIEW ST,Suffolk Manor,886702500,19141,1,2003,Multifamily Housing,115000,5944323,8255990,,,10,107,186,5800.1,903.1,
4812260.9,5676,5457 WAYNE AVE,Germantown House,886653100,19144,1,1971,Multifamily Housing,70000,5944327,9676200,,,1,207,361,5637.7,1065.8,
2073906.1,5718,3255 BELGRADE ST,Nativity BVM Place,777075000,19134,1,1916,Multifamily Housing,30000,5015778,694065.8,,,5,92.3,241.4,1288.6,274.7,
6515650.7,5720,945-75 N FRANKLIN ST,Ascension Manor,881006740,19123,1,1968,Multifamily Housing,81331,5015889,11157606.7,,,1,217.3,395.6,4707.4,1315.4,
2044832.8,5721,250 S 13TH ST,Lenox Condominiums,888072274,19107,1,1920,Multifamily Housing,79923,5016203,6442224.9,,,20,106.2,165,2782.4,569,
1405760.7,5722,300 BYBERRY RD,Stonebridge Condominium Association,888582201,19116,1,1965,Multifamily Housing,55000,5211022,2812206.2,,,43,76.7,133.9,3093.9,310.6,
1114219.3,5723,429 N 13TH ST,429 N. 13th Street,888057285,19123,1,1900,Multifamily Housing,70140,5216880,488786.4,,,100,26.7,66.7,900.7,153.7,
2336824.2,5724,7810-20 ALGON AVE,7810 Algon,881168000,19111,1,1940,Multifamily Housing,113256,5219003,7880398.2,,,27,90.2,137.8,10705.4,686.6,
1900484,5725,4401 CONSHOHOCKEN AVE,4401 Conshohocken,881156500,19131,1,1931,Multifamily Housing,80000,5219012,4986873.2,,,14,86.1,140,427.1,482.8,
1113472.1,5726,601 W CLIVEDEN ST,601 W Cliveden St,881098700,19119,1,1938,Multifamily Housing,61508,5219024,3847910.3,,,36,80.7,122.5,3008.7,332.1,
675210.9,5727,2450 HARTEL AVE,2450 Hartel Ave,881173000,19152,1,1955,Multifamily Housing,50000,5219052,3190962.7,,,56,77.3,109.4,4093.3,246.9,
5336709.2,5728,6451-61 OXFORD AVE,6451 Oxford Ave,881163000,19111,3,1929,Multifamily Housing,171000,5219095,7851670.3,,,10,77.1,146.2,18548.7,1029.1,
850884.6,5729,5001-23 ERRINGER PL,5001-23 Erringer Pl,881065000,19144,1,1937,Multifamily Housing,59500,5219100,2347180.1,,,84,53.7,86.3,5790.7,222.2,
10631679.4,5730,115-21 S BROAD ST,121 S. Broad,883024500,19107,1,1900,Office,142089,4428195,718.2,,,53,74.8,235,1469.9,1219.3,
6956818.9,5733,801 ARCH ST,801 Arch Street,883009600,19107,1,1975,Office,170348,4439302,283734.1,,,82,42.5,130,669.2,812.9,
3650840,5737,6908-12 N 12TH ST,Bromley Apartments Limited,881218000,19126,4,1965,Multifamily Housing,166050,4456653,10313187.8,,,46,84.1,134.3,90.4,966.5,
2574599.7,5738,420 PENSDALE ST,Pensdale Housing Inc.,881445550,19128,1,2004,Multifamily Housing,65873,5016210,2800980.1,,,10,81.6,167.4,2233.6,444,
1104973.5,5740,2800 BLACK LAKE PL,2800 Black Lake Place,884292570,19154,1,1988,Office,58372,5017022,1840418.9,,,87,50.5,92.5,167.3,224.5,
803861.1,5741,780 BYBERRY RD,Sidewater House,886651800,19116,1,1998,Multifamily Housing,80252,5017217,1963360.3,,,91,50.9,84.3,1394.4,196.5,
3361683.2,5743,1600-02 WALNUT ST,L A 1600 Walnut LP,881012250,19103,1,1940,Multifamily Housing,86658,5017306,343485,,,67,42.8,126,1979.7,403.8,
5214242.3,5744,1411-19 WALNUT ST,1411 Walnut St.,881012220,19102,1,1942,Multifamily Housing,118879,5017442,870077.8,,,41,51.2,145.4,3968.6,644.2,
10941779,5745,1900-24 ARCH ST,1912-20 Arch St. Associates,881035925,19103,1,2014,Multifamily Housing,332245,5017536,1038245.4,,,76,36.1,106.7,4844.1,1309.9,
9094863.4,5750,2121-41 MARKET ST,2121 Market St.,881035600,19103,1,1915,Multifamily Housing,168365,5022435,1567062.9,,,47,63.3,179.4,6951.3,1126.2,
5016131.3,5752,1651 S CHRISTOPHER COLUMBUS BLVD,#4101-CHRIS COLUMBUS BLVD,882055160,19148,1,1994,Retail Store,152681,5023272,2550697.5,,,89,49.6,120.7,1462.9,710.7,
1845077.6,5754,6655 MCCALLUM ST,Malvern Hall,888220042,19119,1,1925,Multifamily Housing,95710,5219699,1324053,,,86,41.4,93.8,1854,275,
5012559,5756,121-35 WALNUT ST,The Moravian at Independence,882623116,19106,1,2004,Multifamily Housing,61856,5219965,830040.6,,,1,107.9,306.9,2558.1,618.9,
3816540.4,5757,1027-31 ARCH ST,1027 Arch Street Lofts in the Pitcairn Building,888030546,19107,1,2001,Multifamily Housing,106100,5228183,747755.3,,,48,43,120.3,4252.4,477.4,
4640074.3,5759,3520-50 MARKET ST,3550 Market,883209520,19104,1,1989,Medical Office,96038,5237937,1100590.2,,,52,75.5,206.8,11.4,590.6,
614190.7,5762,7400 E ROOSEVELT BLVD,7400 Roosevelt,881171000,19152,5,1973,Multifamily Housing,180700,4457062,7354777.6,,,100,44.1,53.4,8410.3,461.1,
13671256.2,5763,4301 BYBERRY RD,Walmart Supercenter #01-2650,882693050,19154,1,2014,Wholesale Club/Supercenter,176191,4457702,5480600,,,76,108.7,276.3,1738.8,1858.9,
201205.6,5764,900 E JOHNSON ST,Gro Marr Apartments,881094000,19138,6,1970,Multifamily Housing,55641,4457812,6035003.8,,,51,112.1,125.2,2473.1,343.6,
1471936.8,5765,6907 MCCALLUM ST,Sedgwick Gardens INC,881102500,19119,1,1939,Multifamily Housing,48993,4457814,1278784.9,,,66,56.1,121.7,1784.9,236.7,
41674.2,5766,1133-49 E MOUNT AIRY AVE,Andover Court Apartments,881153700,19150,1,1960,Multifamily Housing,39400,4457838,2729075.8,,,99,70.3,76.1,3003.4,149.7,
692831.2,5767,3900 GATEWAY DR,Gateway Enclaves LP,881113406,19145,18,2005,Multifamily Housing,208750,4457848,134697.4,,,100,4,11.1,6186.4,86.6,
3285073.9,5768,7400 HAVERFORD AVE,Haverford Court,881127500,19151,2,1961,Multifamily Housing,142480,4457858,4910209.5,,,68,57.5,108.6,7422.9,637.5,
2113392.8,5769,2400 BENSON ST,Longwood Manor Apartments,881174500,19152,3,1963,Multifamily Housing,93400,4457866,4109572.3,,,67,66.6,117.2,5331.4,460.6,
5673361,5770,2201 PENNSYLVANIA AVE,Parkway House,881041000,19130,1,1952,Multifamily Housing,283278,5017564,14535447.1,,,60,71.3,116.8,11213.9,1422.7,
1944694.6,5771,10551 DECATUR RD,Decatur Rd,884278500,19154,1,1995,Office,118036,5018104,1452214.5,,,98,28.8,64.7,1260,292.9,
17847687.5,5772,224-30 W RITTENHOUSE SQ,Dorchester Owners Association,888081504,19103,1,1963,Multifamily Housing,437034,5018126,27470766.2,,,10,103.7,194.2,33366,3505.9,
7815970.8,5774,1620 KITTY HAWK AVE,"Urabn Outfitters, Inc. - Building #18",NA,19112,1,1916,Office,106698,5018892,41915760.3,,,2,466.1,642.5,2599.9,3122.7,
2022633.6,5775,1006 IVY HILL RD,Laverock Apt.,881155012,19150,1,2007,Multifamily Housing,83286,5018938,861634.8,,,73,34.6,87.1,2868.9,277.7,
2774404.3,5776,2100-02 WALNUT ST,Embassy Apartments,881028300,19103,1,1947,Multifamily Housing,180000,5019007,12090190.4,,,48,82.6,118.9,6872.7,960.3,
1956236.1,5777,600-18 N 34TH ST,Mantua Presbyterian Apartments,881812305,19104,1,2008,Multifamily Housing,71357,5019078,1576526.8,,,34,58.3,128.8,1368.9,308.1,
2595535.7,5780,5501 N 11TH ST,Kiesha Merrick,NA,19141,1,2003,Multifamily Housing,73712,5024002,2285328,,,21,66.2,143.1,2284.6,419,
4016350.5,5781,201 S 13TH ST,Walnut Square Partners,881011501,19107,1,1902,Multifamily Housing,101655,5025431,1064921.8,,,45,50,135.1,4532.2,517.2,
5877535.1,5782,1229-37 CHESTNUT ST,L A 1229 Chestnut St.,881302000,19107,1,1914,Multifamily Housing,267023,5025472,17532621,,,53,87.7,138.1,18708.1,1605.3,
1642387.4,5783,1300-06 CHESTNUT ST,L A 1300 Chestnut Associates,881302050,19107,1,1914,Multifamily Housing,111402,5025681,1047263.9,,,99,24.1,56.2,2616.3,244,
12360191.8,5784,2018-32 WALNUT ST,Wanamaker House,888090644,19103,1,1983,Multifamily Housing,278926,5025694,5865258,,,31,65.3,161.2,11771.6,1729,
13188076,5785,2116 CHESTNUT ST,2116 Chestnut,881566975,19103,1,2013,Multifamily Housing,410780,5025820,2977548.1,,,47,51.2,141.1,6996.8,1670.6,
3890277.1,5793,14300 TOWNSEND RD,14300 Townsend Rd,884292604,19154,1,1996,Distribution Center,152388,3994266,5886682,,,59,64.2,120.7,368,758.8,
1305707.6,5794,3600 GATEWAY DR,Gateway Towers,881113105,19145,3,1967,Multifamily Housing,263630,4457870,20019231.3,,,94,80.9,95.3,13944.4,1213.1,
5036620.4,5679,125 W EVERGREEN AVE,"Hill House Apartment Associates, LLC",881050500,19118,1,1965,Multifamily Housing,205708,5945320,7792925.9,,,62,73,136.6,5031.5,972.6,
500388.6,5682,6201 N 10TH ST,Stevenson Terrace Apts,881150000,19141,1,1967,Multifamily Housing,156816,5950774,4732830.9,,,100,33.4,41.7,8514,308.8,
188518.5,5683,200-16 W CHELTENHAM AVE,Melrose Park Manor,881220000,19126,4,1965,Multifamily Housing,60984,5950776,4542863.1,,,94,77.6,87.9,4970.6,262.9,
214202.3,5684,5115 WISSAHICKON AVE,Birchwood Hill Apts,881060000,19144,4,1966,Multifamily Housing,65340,5950777,4608937.2,,,94,73.8,84.4,4026.6,269.4,
5879630.1,5688,2967 W SCHOOL HOUSE LN,Alden Park Manor - Cambridge,881083500,19144,1,1950,Multifamily Housing,311774,5976265,7788981.4,,,83,50.3,98,10905.8,1088,
8020240.4,5689,2979 W SCHOOL HOUSE LN,Alden Park Manor - Kenilworth,881083000,19144,2,1925,Multifamily Housing,474304,5976288,11959169.9,,,87,56.1,106,21811.7,1555,
11837916.9,5690,5702 WISSAHICKON AVE,Alden Park Manor - Manor,881085300,19144,3,1925,Multifamily Housing,485635,5976316,11879540.6,,,76,54.1,113.3,32713.1,1988.5,
2865172.4,5694,4617 PINE ST,Garden Court Condominium,888461228,19143,1,1923,Multifamily Housing,227000,6020858,18259928.8,,,57,93.1,124.1,5268.8,1287.7,
2238558.6,5703,900 JEFFERSON ST,900 W Jefferson Street,777502500,19122,1,1962,Office,56779,6045161,234693.4,,,87,43.6,128.1,22.4,260.8,
6196652.6,5704,3943-45 CHESTNUT ST,The Hub on Chestnut,881600111,19104,1,2007,Multifamily Housing,94722,6048723,410463.3,,,51,69.8,210,4808.1,709.2,
1156104.7,5705,3939-41 CHESTNUT ST,3939 Chestnut Street,881600125,19104,1,2015,Multifamily Housing,52789,6048793,695730.3,,,99,35.1,82.6,848.1,165.2,
